school,c150_4_absolute,c150_4_relative,c150_4_pell_absolute,c150_4_pell_relative,c150_4_black_absolute,c150_4_black_relative,c150_4_hisp_absolute,c150_4_hisp_relative,c150_4_nhpi_absolute,c150_4_nhpi_relative,c150_4_aian_absolute,c150_4_aian_relative,ind_comp_orig_yr4_rt_absolute,ind_comp_orig_yr4_rt_relative,lo_inc_comp_orig_yr4_rt_absolute,lo_inc_comp_orig_yr4_rt_relative,firstgen_comp_orig_yr4_rt_absolute,firstgen_comp_orig_yr4_rt_relative,comp_orig_yr4_rt_absolute,comp_orig_yr4_rt_relative,ind_wdraw_orig_yr3_rt_absolute,ind_wdraw_orig_yr3_rt_relative,lo_inc_wdraw_orig_yr3_rt_absolute,lo_inc_wdraw_orig_yr3_rt_relative,firstgen_wdraw_orig_yr3_rt_absolute,firstgen_wdraw_orig_yr3_rt_relative,cuml_debt_p10_absolute,cuml_debt_p10_relative,cuml_debt_p25_absolute,cuml_debt_p25_relative,cuml_debt_p75_absolute,cuml_debt_p75_relative,cuml_debt_p90_absolute,cuml_debt_p90_relative,pct10_earn_wne_p10_absolute,pct10_earn_wne_p10_relative,pct25_earn_wne_p10_absolute,pct25_earn_wne_p10_relative,pct75_earn_wne_p10_absolute,pct75_earn_wne_p10_relative,pct90_earn_wne_p10_absolute,pct90_earn_wne_p10_relative,pplus_pct_low_absolute,pplus_pct_low_relative,pplus_pct_high_absolute,pplus_pct_high_relative,plus_debt_all_md_absolute,plus_debt_all_md_relative,wdraw_orig_yr3_rt_absolute,wdraw_orig_yr3_rt_relative,c100_4_absolute,c100_4_relative,trans_4_absolute,trans_4_relative,weighted_debt_absolute,weighted_debt_relative,weighted_income_absolute,weighted_income_relative,support_race_absolute,support_race_relative,support_eco_absolute,support_eco_relative
Herzing University-Birmingham,0.22603485838779958,0.20950965824665677,0.07840909090909091,0.06846846846846846,0.4614427860696517,0.5487804878048781,0.032648125755743655,0.00946969696969697,,,,,0.20103092783505155,0.15524193548387097,0.17518703241895262,0.18072289156626506,0.18124606670862178,0.201765447667087,0.19455473624503686,0.16022099447513813,0.23076923076923078,0.3048780487804878,0.1841541755888651,0.264026402640264,0.17417417417417416,0.12085769980506822,0.9064665127020786,0.9215976331360947,0.8895120583286595,0.9035087719298246,0.754907459338194,0.7950391644908616,0.3816397228637413,0.46949602122015915,0.596987951807229,0.5932835820895522,0.09228187919463088,0.07965860597439545,0.09196675900277008,0.1576271186440678,0.4602409638554217,0.5466377440347071,0.6923076923076923,0.8655172413793103,0.7763229678123296,0.9784688995215312,0.946556473829201,0.9272151898734177,0.17474048442906576,0.15427769985974754,,,0.6726579520697168,0.8884565499351491,0.8706896551724138,0.6845637583892618,0.14149139579349904,0.4090909090909091,,,0.1533066132264529,0.11990407673860912
Huntingdon College,0.30010893246187365,0.29569093610698366,0.4034090909090909,0.48206599713055953,0.5472636815920398,0.6178861788617886,0.18923821039903266,0.16690042075736325,,,0.7998259355961705,0.9372822299651568,0.9344624447717231,0.9582542694497154,0.6334164588528678,0.6490196078431373,0.4499685336689742,0.5031525851197982,0.5394214407260352,0.5796875,0.788034188034188,0.8658318425760286,0.489650249821556,0.40037950664136623,0.5570570570570571,0.6208251473477406,0.5715935334872979,0.6057142857142858,0.5434660684240045,0.45549738219895286,0.25406618059450364,0.23433242506811988,0.3233256351039261,0.3484573502722323,0.3066265060240964,0.3414179104477612,0.5659955257270693,0.6685633001422475,0.4393351800554017,0.6186440677966102,0.3572289156626506,0.3288364249578415,0.03273322422258593,0.02444987775061125,0.055100927441352976,0.04992867332382311,0.3228650137741047,0.43109540636042404,0.5201845444059977,0.5287517531556802,0.4082672706681767,0.3435251798561151,0.6721132897603486,0.884090909090909,0.3879310344827586,0.4457236842105263,0.5086042065009561,0.6511627906976745,,,0.966933867735471,0.967741935483871
Heritage Christian University,0.01579520697167756,0.008915304606240713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11357340720221606,0.2016949152542373,,,0.6917621385706492,0.9581081081081081,0.7752318603382433,0.8490566037735849,,,,,0.053227633069082674,0.034653465346534656,0.6715686274509803,0.8910505836575876,,,,,,,,
Jacksonville State University,0.3839869281045752,0.31724137931034485,0.3392045454545455,0.4131994261119082,0.4172885572139303,0.44274809160305345,0.5967351874244257,0.7288888888888889,0.288135593220339,0.1072463768115942,0.6483899042645779,0.6894736842105263,0.6855670103092784,0.7036290322580645,0.4102244389027431,0.36136662286465177,0.4298300818124607,0.4766708701134931,0.4089619965967102,0.430939226519337,0.5615384615384615,0.6511627906976745,0.4610992148465382,0.35676625659050965,0.4069069069069069,0.4774066797642436,0.5340646651270208,0.5059171597633136,0.48850252383623105,0.46637426900584794,0.16489063376332025,0.14163090128755365,0.08602771362586605,0.07348703170028818,0.3042168674698795,0.2795031055900621,0.23154362416107382,0.3015647226173542,0.17562326869806094,0.12965722801788376,0.1566265060240964,0.17704011065006917,0.348063284233497,0.5341530054644809,0.4440807419530824,0.6169934640522876,0.8539944903581267,0.837037037037037,0.3846597462514418,0.3758765778401122,0.2836919592298981,0.28967254408060455,0.23638344226579522,0.26459143968871596,0.2746305418719212,0.28780487804878047,0.16379859783301465,0.13703703703703704,0.8151658767772512,0.8498293515358362,0.811623246492986,0.7706666666666667
University of West Alabama,0.22712418300653595,0.1413793103448276,0.22954545454545455,0.2812051649928264,0.3725124378109453,0.3842239185750636,0.12877871825876663,0.07386363636363637,0.23728813559322035,0.005797101449275362,0.18102697998259357,0.06842105263157895,0.016936671575846832,0.008064516129032258,0.013092269326683292,0.003942181340341655,0.013215859030837005,0.013871374527112233,0.0238230289279637,0.0055248618784530384,0.1264957264957265,0.1771019677996422,0.09350463954318344,0.057291666666666664,0.09384384384384384,0.14341846758349705,0.8025404157043879,0.856508875739645,0.6539540100953449,0.7923976608187134,0.4346606842400449,0.3447782546494993,0.15069284064665128,0.13256484149855907,0.2632530120481928,0.23809523809523808,0.16498881431767337,0.19914651493598862,0.1434903047091413,0.09836065573770492,0.15120481927710844,0.16874135546334718,0.2645935624659029,0.24453551912568305,0.26677577741407527,0.40261437908496733,0.7068870523415978,0.6370370370370371,0.11591695501730104,0.10518934081346423,0.2882219705549264,0.29974811083123426,0.09368191721132897,0.09857328145265888,0.5745073891625616,0.6195121951219512,0.10834926704907584,0.06851851851851852,0.943127962085308,0.9481481481481482,0.4849699398797595,0.48
Miles College,0.07516339869281045,0.06240713224368499,0.09147727272727273,0.10760401721664276,0.20708955223880596,0.25609756097560976,0.06348246674727932,0.04488078541374474,,,,,,,0.0018703241895261845,0.002066115702479339,,,0.003970504821327283,0.00625,0.06923076923076923,0.09481216457960644,0.06281227694503926,0.050239234449760764,0.0533033033033033,0.07072691552062868,0.7846420323325635,0.8032128514056225,0.6556365675827257,0.69449378330373,0.18339876612450925,0.19973890339425587,0.10161662817551963,0.17362637362637362,0.1355421686746988,0.11567164179104478,0.07214765100671142,0.05405405405405406,0.06038781163434903,0.09830508474576272,0.03975903614457831,0.017980636237897647,0.03709765411893071,0.029339853300733496,0.05673758865248227,0.06990014265335236,0.9019283746556473,0.8554421768707483,0.05997693194925029,0.0546984572230014,0.15458663646659115,0.11147540983606558,0.6710239651416122,0.8923476005188068,0.4433497536945813,0.5241935483870968,0.041427660930529,0.06553911205073996,,,,
University of Mobile,0.42374727668845313,0.4234769687964339,0.38125,0.5138339920948617,0.208955223880597,0.2621951219512195,0.9776299879081015,0.9875518672199171,,,0.7667536988685814,0.7504363001745201,0.1958762886597938,0.38222222222222224,0.27743142144638405,0.1756198347107438,0.2561359345500315,0.2900378310214376,0.3340896199659671,0.3671875,0.29914529914529914,0.38285714285714284,0.5638829407566024,0.5454545454545454,0.3858858858858859,0.42738589211618255,0.5,0.4717314487632509,0.5552439708356702,0.6314152410575428,0.19349411104879416,0.21279373368146215,0.09411085450346421,0.09618874773139746,0.3493975903614458,0.3805970149253731,0.24664429530201343,0.3186344238975818,0.2614958448753463,0.4322033898305085,0.36204819277108435,0.41865509761388287,0.2640480087288598,0.148,0.2673213311511184,0.5263908701854494,0.3884297520661157,0.5147232037691402,0.3460207612456747,0.4777327935222672,0.44280860702151753,0.3902877697841727,0.670479302832244,0.893644617380026,0.3602216748768473,0.4095394736842105,0.27979604843849587,0.31218274111675126,,,0.24649298597194388,0.3137254901960784
University of Montevallo,0.4275599128540305,0.4309063893016345,0.5414772727272728,0.5585585585585585,0.7325870646766169,0.8170731707317073,0.6021765417170496,0.5680224403927069,,,0.5674499564838991,0.478,0.33505154639175255,0.2862903225806452,0.3497506234413965,0.3855421686746988,0.28193832599118945,0.35080645161290325,0.2824730572887124,0.2541436464088398,0.14871794871794872,0.09957627118644068,0.07851534618129907,0.06937799043062201,0.08408408408408409,0.04093567251461988,0.48729792147806006,0.44970414201183434,0.5272013460459899,0.6656298600311042,0.43522153673583847,0.31462140992167104,0.30658198614318705,0.37362637362637363,0.3825301204819277,0.4141791044776119,0.24608501118568232,0.31721194879089615,0.13074792243767314,0.26644736842105265,0.12289156626506025,0.13001383125864455,0.2635024549918167,0.11538461538461539,0.26895799236224766,0.5106990014265336,0.5002754820936639,0.6325088339222615,0.0657439446366782,0.04189944134078212,0.4173272933182333,0.4578059071729958,0.21405228758169934,0.18238993710691823,0.4852216748768473,0.5526315789473685,0.19247928616953475,0.17592592592592593,,,0.8186372745490982,0.7793764988009593
University of North Alabama,0.4199346405228758,0.3482758620689655,0.3482954545454545,0.27076923076923076,0.39614427860696516,0.4198473282442748,0.33978234582829503,0.32386363636363635,0.2333767926988266,0.014492753623188406,0.6309834638816362,0.6666666666666666,0.2776141384388807,0.2318548387096774,0.31483790523690774,0.26018396846254926,0.29641283826305853,0.33417402269861285,0.33238797504254114,0.3241252302025783,0.35384615384615387,0.3156779661016949,0.31334760885082086,0.2630208333333333,0.37462462462462465,0.3664717348927875,0.74364896073903,0.7773851590106007,0.656758272574313,0.8441330998248686,0.6236679753224902,0.6523605150214592,0.44515011547344113,0.46397694524495675,0.3753012048192771,0.36645962732919257,0.2354586129753915,0.30725462304409673,0.20609418282548475,0.15350223546944858,0.23313253012048193,0.2710926694329184,0.3496999454446263,0.5368852459016393,0.430987452264048,0.6013071895424836,0.6143250688705234,0.6730769230769231,0.3621683967704729,0.3506311360448808,0.3199320498301246,0.33753148614609574,0.19880174291938998,0.22568093385214008,0.7321428571428571,0.767479674796748,0.2001274697259401,0.1814814814814815,0.5829383886255924,0.5938566552901023,0.11623246492985972,0.1261682242990654
Oakwood University,0.3758169934640523,0.37592867756315007,0.3130681818181818,0.381635581061693,0.6436567164179104,0.6076555023923444,0.5278113663845224,0.49228611500701264,,,0.1801566579634465,0.04912280701754386,0.22312223858615612,0.2648870636550308,0.08541147132169576,0.05165289256198347,0.06041535556954059,0.06305170239596469,0.07657402155416904,0.06160458452722063,0.09743589743589744,0.13774597495527727,0.06780870806566738,0.05741626794258373,0.04279279279279279,0.05697445972495088,0.13394919168591224,0.025435073627844713,0.050476724621424565,0.07465007776049767,0.012338754907459339,0.016971279373368148,0.022517321016166283,0.041758241758241756,0.2253012048192771,0.1486697965571205,0.16275167785234898,0.1934566145092461,0.23933518005540166,0.18777943368107303,0.4162650602409639,0.4605809128630705,0.11129296235679215,0.12022900763358779,0.15984724495362793,0.19258202567760344,0.4044077134986226,0.5276796230859835,0.04671280276816609,0.04067321178120617,0.29784824462061155,0.25745682888540034,0.6699346405228758,0.8578313253012049,0.005541871921182266,0.00967741935483871,0.1752708731676227,0.18527918781725888,,,0.46693386773547096,0.4876660341555977
Samford University,0.8801742919389978,0.8722139673105498,0.8255681818181818,0.8138461538461539,0.8134328358208955,0.8229665071770335,0.4026602176541717,0.30333333333333334,,,0.8537859007832899,0.9789473684210527,0.9381443298969072,0.9548254620123203,0.8285536159600998,0.8541392904073587,0.8376337319068596,0.814756671899529,0.8598979013045944,0.8546875,,,,,0.9707207207207207,0.9607843137254902,0.424364896073903,0.4204946996466431,0.3662366797532249,0.3607705779334501,0.538418395961862,0.5293276108726752,0.4336027713625866,0.4553314121037464,0.6313253012048192,0.5477308294209703,0.6135346756152126,0.7140825035561877,0.6886426592797784,0.7436661698956781,0.9295180722891566,0.9527824620573356,0.3502454991816694,0.5382513661202186,0.2569558101472995,0.30718954248366015,0.14325068870523416,0.15680473372781065,0.9602076124567474,0.9524421593830334,0.8691959229898075,0.7764705882352941,0.6693899782135077,0.8819277108433735,0.45751231527093594,0.4878048780487805,0.7240280433397068,0.7931472081218274,,,,
University of South Alabama,0.34694989106753815,0.34026745913818723,0.36306818181818185,0.31142857142857144,0.48880597014925375,0.4130781499202552,0.3857315598548972,0.2916666666666667,0.4641460234680574,0.5203252032520326,0.46649260226283723,0.418,0.4963181148748159,0.5749486652977412,0.3485037406483791,0.3282674772036474,0.3190685966016362,0.36065573770491804,0.33976176971072036,0.3467048710601719,0.48547008547008547,0.5760286225402504,0.5189150606709493,0.4307400379506641,0.3656156156156156,0.4400785854616896,0.5646651270207852,0.678714859437751,0.6045989904655076,0.45293072824156305,0.24789680314077397,0.2198952879581152,0.12471131639722864,0.1308139534883721,0.4463855421686747,0.3677621283255086,0.33501118568232663,0.44096728307254623,0.40277008310249307,0.37853949329359166,0.5084337349397591,0.39759036144578314,0.11565739225313694,0.08243243243243244,0.16312056737588654,0.12440191387559808,0.3790633608815427,0.41124260355029585,0.37139561707035756,0.3590462833099579,0.31540203850509624,0.2778649921507064,0.18627450980392157,0.20881971465629054,0.3762315270935961,0.4032520325203252,0.37348629700446145,0.3814814814814815,0.8515007898894155,0.8555555555555555,0.7154308617234469,0.7102803738317757
Spring Hill College,0.5196078431372549,0.512630014858841,0.42102272727272727,0.49784791965566716,0.6567164179104478,0.6251993620414673,0.3814993954050786,0.3632538569424965,0.22816166883963493,0.02318840579710145,0.7145343777197564,0.7630662020905923,,,,,,,,,,,0.09064953604568166,0.07894736842105263,0.02702702702702703,0.03732809430255403,0.2759815242494226,0.35475234270414996,0.37689287717330344,0.5427682737169518,0.14021312394840157,0.1762402088772846,0.11316397228637413,0.189010989010989,0.8162650602409639,0.7824726134585289,0.5134228187919463,0.6230440967283073,0.5811634349030471,0.6125186289120715,0.6222891566265061,0.6583679114799447,0.12056737588652482,0.08557457212713937,0.16693944353518822,0.1797432239657632,0.38071625344352616,0.5017667844522968,0.0265282583621684,0.014025245441795231,0.6291053227633069,0.6122448979591837,0.08986928104575163,0.0946822308690013,0.2419950738916256,0.2903225806451613,0.6246016571064372,0.7463002114164905,0.665086887835703,0.5529411764705883,,
Stillman College,0.03376906318082789,0.02526002971768202,0.02215909090909091,0.01721664275466284,0.11878109452736318,0.07655502392344497,0.03385731559854897,0.01037344398340249,,,,,,,0.02493765586034913,0.027450980392156862,,,0.024390243902439025,0.01862464183381089,0.08717948717948718,0.11985688729874776,0.05924339757316203,0.03163444639718805,0.06606606606606606,0.05578512396694215,0.5785219399538106,0.6142857142857143,0.67807066741447,0.7958115183246073,0.2585530005608525,0.24250681198910082,0.10046189376443418,0.10163339382940109,0.07048192771084337,0.03912363067292645,0.12639821029082773,0.1337126600284495,0.07479224376731301,0.046199701937406856,0.04156626506024096,0.019363762102351315,0.12438625204582651,0.09290953545232274,0.060556464811783964,0.05706134094151213,0.7482093663911846,0.702355460385439,0.08650519031141868,0.08835904628330996,0.08776896942242356,0.04866562009419152,0.5288671023965141,0.47045454545454546,0.4772167487684729,0.43352601156069365,0.04843849585723391,0.07822410147991543,,,,
Talladega College,0.08224400871459694,0.07280832095096583,0.12954545454545455,0.1678622668579627,0.2873134328358209,0.3617886178861789,0.08948004836759371,0.0729312762973352,0.2816166883963494,0.11594202898550725,0.17754569190600522,0.006968641114982578,,,0.01683291770573566,0.006198347107438017,,,0.028927963698241632,0.034375,0.2794871794871795,0.370304114490161,0.6274089935760171,0.6220095693779905,,,0.01212471131639723,0.009370816599732263,0.038698822209758836,0.05909797822706065,0.038698822209758836,0.05613577023498695,0.08198614318706697,0.13846153846153847,0.04819277108433735,0.018656716417910446,0.050335570469798654,0.02418207681365576,0.04376731301939058,0.06949152542372881,0.04578313253012048,0.02351313969571231,0.019639934533551555,0.04156479217603912,0.058919803600654665,0.05420827389443652,0.8440771349862259,0.7738095238095238,0.48961937716262977,0.48807854137447404,0.2072480181200453,0.1557377049180328,0.6683006535947712,0.8962386511024644,0.008004926108374385,0.014516129032258065,0.020395156150414276,0.02748414376321353,0.9873617693522907,0.9765886287625418,,
Troy University,0.43191721132897604,0.5280172413793104,0.3698863636363636,0.32571428571428573,0.4098258706467662,0.4351145038167939,0.23216444981862153,0.18181818181818182,0.6140808344198174,0.5826558265582655,0.6466492602262838,0.644,0.04491899852724595,0.018145161290322582,0.08416458852867831,0.06884681583476764,0.08873505349276274,0.08953341740226986,0.12081678956324447,0.14713896457765668,0.18461538461538463,0.24865831842576028,0.16488222698072805,0.1328125,0.1831831831831832,0.14230019493177387,0.73094688221709,0.7233727810650887,0.6763881099270892,0.783625730994152,0.12002243409983174,0.14942528735632185,0.04214780600461894,0.040697674418604654,0.36987951807228914,0.33954451345755693,0.26677852348993286,0.352773826458037,0.2404432132963989,0.14214463840399003,0.3006024096385542,0.18373493975903615,0.6857610474631751,0.9615384615384616,0.44462629569012546,0.477124183006536,0.7713498622589532,0.7358024691358025,0.18800461361014995,0.18435754189944134,0.3459796149490374,0.3954659949622166,0.2636165577342048,0.2918287937743191,0.41995073891625617,0.3945371775417299,0.21351179094964945,0.19074074074074074,0.26066350710900477,0.23208191126279865,0.06312625250501001,0.058666666666666666
Tuskegee University,0.5326797385620915,0.5274888558692422,0.7517045454545455,0.7189189189189189,0.6697761194029851,0.7540650406504065,0.469770253929867,0.4670406732117812,,,,,0.2533136966126657,0.24667931688804554,0.5099750623441397,0.390495867768595,0.41095028319697924,0.5201612903225806,0.4083947816222348,0.446875,,,0.7337615988579586,0.7631578947368421,0.6388888888888888,0.7053941908713693,0.1420323325635104,0.05756358768406961,0.11385305664610207,0.18662519440124417,0.007291082445316881,0.007832898172323759,0.002886836027713626,0.004395604395604396,0.3204819277108434,0.35074626865671643,0.32550335570469796,0.42532005689900426,0.42825484764542937,0.611864406779661,0.5572289156626506,0.5864453665283541,0.00436442989634479,0.0016722408026755853,0.00436442989634479,0.009985734664764621,0.05895316804407714,0.08833922261484099,0.5986159169550173,0.6340782122905028,0.3035107587768969,0.3227848101265823,0.6672113289760349,0.8988326848249028,0.01600985221674877,0.02138157894736842,0.4295729764181007,0.4733502538071066,,,,
University of Alaska Anchorage,0.12854030501089325,0.14655172413793102,0.09204545454545454,0.05076923076923077,0.08706467661691543,0.061068702290076333,0.16505441354292624,0.16666666666666666,0.3246414602346806,0.3217391304347826,0.2523933855526545,0.19545454545454546,0.03166421207658321,0.026565464895635674,0.02119700748129676,0.008605851979345954,0.021397105097545627,0.022964509394572025,0.033465683494044246,0.022922636103151862,0.03675213675213675,0.046511627906976744,0.017130620985010708,0.015625,0.012762762762762763,0.011787819253438114,0.8995381062355658,0.8581560283687943,0.8833426808749298,0.9195906432748538,0.7891194615816041,0.8010471204188482,0.2361431870669746,0.24500907441016334,0.20662650602409638,0.18840579710144928,0.30089485458612975,0.3524590163934426,0.5662049861495845,0.5224438902743143,0.6204819277108434,0.6020236087689713,0.6983087834151664,0.8758620689655172,0.7915984724495363,0.8925619834710744,0.7201101928374656,0.6493827160493827,0.029411764705882353,0.015427769985974754,0.16024915062287656,0.0982367758186398,0.4395424836601307,0.28703703703703703,0.8571428571428571,0.8619119878603946,0.4181007010834927,0.4619289340101523,0.7519747235387045,0.691358024691358,0.21342685370741482,0.21333333333333335
Alaska Bible College,0.3959694989106754,0.2777777777777778,0.9982954545454545,0.9805309734513274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6988543371522095,0.8793103448275862,0.7910529187124932,0.8898071625344353,,,,,0.050396375990939976,0.007849293563579277,0.6666666666666666,0.9444444444444444,,,,,,,,
University of Alaska Fairbanks,0.210239651416122,0.19465081723625557,0.11420454545454546,0.07714285714285714,0.4664179104477612,0.37320574162679426,0.18137847642079807,0.15988779803646563,0.20990873533246415,0.0463768115942029,0.26718885987815494,0.21363636363636362,0.07731958762886598,0.05502846299810247,0.0798004987531172,0.06540447504302926,0.045311516677155446,0.04175365344467641,0.07487237663074305,0.05873925501432665,0.06324786324786325,0.08586762075134168,0.05067808708065667,0.026565464895635674,0.02252252252252252,0.025540275049115914,0.9041570438799076,0.8628841607565012,0.8968031407739765,0.8543516873889876,0.7975322490185082,0.8167539267015707,0.2615473441108545,0.3023255813953488,0.14096385542168674,0.12629399585921325,0.2332214765100671,0.1460101867572156,0.4664819944598338,0.524390243902439,0.5644578313253013,0.4789156626506024,0.6993998908892526,0.8827586206896552,0.79050736497545,0.8870523415977961,0.721763085399449,0.5996835443037974,0.049596309111880045,0.043478260869565216,0.29388448471121176,0.24960753532182103,0.4133986928104575,0.24537037037037038,0.8577586206896551,0.8023032629558541,0.31102613129381773,0.29814814814814816,0.7109004739336493,0.6296296296296297,0.14428857715430862,0.11510791366906475
University of Alaska Southeast,0.12527233115468409,0.1043956043956044,0.02784090909090909,0.011428571428571429,,,0.11789600967351874,0.11360448807854137,0.7340286831812256,0.994475138121547,0.17667536988685814,0.00909090909090909,0.027982326951399118,0.03731343283582089,0.025561097256857856,0.02127659574468085,0.02328508495909377,0.020161290322580645,0.04083947816222348,0.04904632152588556,0.0829059829059829,0.12195121951219512,0.03783012134189864,0.056105610561056105,0.04129129129129129,0.04564315352697095,0.9030023094688222,0.8605200945626478,0.9024116657319126,0.8352601156069365,0.8569826135726304,0.8735632183908046,0.4855658198614319,0.5290697674418605,0.3030120481927711,0.2753623188405797,0.1616331096196868,0.0979498861047836,0.29085872576177285,0.4276315789473684,0.38674698795180723,0.455531453362256,0.707037643207856,0.8862068965517241,0.789961811238407,0.8842975206611571,0.7101928374655647,0.6723768736616702,0.04728950403690888,0.0223463687150838,0.13986409966024915,0.10548523206751055,0.29901960784313725,0.16203703703703703,0.8947044334975369,0.917741935483871,0.2154238368387508,0.14391691394658754,,,0.1653306613226453,0.14516129032258066
Alaska Pacific University,0.06318082788671024,0.041666666666666664,0.09545454545454546,0.14624505928853754,0.026741293532338308,0.08739837398373984,0.039298669891172915,0.005681818181818182,,,0.5709312445604874,0.6341463414634146,0.3895434462444772,0.3588709677419355,0.6359102244389028,0.7401032702237521,0.26998112020138454,0.3387096774193548,0.35677821894498013,0.3664825046040516,,,,,,,0.7043879907621247,0.640661938534279,0.6719012899607403,0.8099415204678363,0.4374649467190129,0.24083769633507854,0.3031177829099307,0.3660477453580902,0.47289156626506024,0.47619047619047616,0.4720357941834452,0.42857142857142855,0.31800554016620497,0.3037037037037037,0.6439759036144578,0.5354609929078015,0.71303873431533,0.8896551724137931,0.7894162575013639,0.8815426997245179,0.6639118457300276,0.5253164556962026,0.32122260668973474,0.4534412955465587,0.17270668176670442,0.12401883830455258,0.04302832244008715,0.027777777777777776,0.5665024630541872,0.6097560975609756,0.4002549394518802,0.40370370370370373,,,,
Arizona State University Campus Immersion,0.6955337690631809,0.8254310344827587,0.6982954545454545,0.776183644189383,0.6368159203980099,0.39856801909307876,0.6692865779927448,0.8044444444444444,0.5436766623207301,0.49560117302052786,0.47780678851174935,0.3829787234042553,0.4182621502209131,0.29156626506024097,0.5635910224438903,0.6437177280550774,0.48646947765890497,0.5384615384615384,0.4883720930232558,0.49426934097421205,0.45042735042735044,0.4194915254237288,0.4889364739471806,0.45215311004784686,0.43093093093093093,0.43664717348927873,0.707852193995381,0.7314487632508834,0.6085249579360628,0.6409807355516638,0.6315199102636007,0.6230366492146597,0.4515011547344111,0.33003300330033003,0.6566265060240963,0.6623134328358209,0.7404921700223713,0.8114754098360656,0.7878116343490305,0.7880299251870324,0.7734939759036145,0.519163763066202,0.7124931805782869,0.9972677595628415,0.4408074195308238,0.5183946488294314,0.43140495867768597,0.4526627218934911,0.3944636678200692,0.38429172510518933,0.6828992072480181,0.7531645569620253,0.3627450980392157,0.3883495145631068,0.6656403940886699,0.7154471544715447,0.7909496494582536,0.8397626112759644,0.315955766192733,0.4025157232704403,0.4408817635270541,0.441588785046729
University of Arizona,0.6683006535947712,0.7974137931034483,0.6244318181818181,0.6085714285714285,0.6803482587064676,0.4677804295942721,0.651148730350665,0.7911111111111111,0.5501955671447197,0.501466275659824,0.4351610095735422,0.3333333333333333,0.6119293078055965,0.4602409638554217,0.5405236907730673,0.612736660929432,0.4789175582127124,0.5346784363177806,0.5036868973340897,0.5128939828080229,0.6299145299145299,0.6271186440677966,0.6788008565310493,0.6746411483253588,0.6441441441441441,0.6705653021442495,0.586027713625866,0.6625441696113075,0.6707795849691531,0.8213660245183888,0.6702187324733595,0.6361256544502618,0.6558891454965358,0.7383720930232558,0.5795180722891566,0.5708955223880597,0.7237136465324385,0.8032786885245902,0.8149584487534626,0.8179551122194514,0.8397590361445784,0.7951807228915663,0.3518821603927987,0.5409836065573771,0.24986361156573922,0.3104575163398693,0.24242424242424243,0.49666666666666665,0.6257208765859285,0.664804469273743,0.6494903737259343,0.7236286919831224,0.3872549019607843,0.4223300970873786,0.7487684729064039,0.7902439024390244,0.804333970681963,0.8516320474777448,0.39178515007898895,0.5220125786163522,0.23246492985971945,0.24299065420560748
Embry-Riddle Aeronautical University-Prescott,0.7657952069716776,0.8793103448275862,0.8284090909090909,0.921090387374462,0.48134328358208955,0.532293986636971,0.74546553808948,0.8822222222222222,0.6127770534550195,0.6016260162601627,0.8198433420365535,0.9512195121951219,0.11119293078055964,0.10056925996204934,0.20947630922693267,0.22547332185886404,0.21082441787287604,0.23833543505674654,0.2535450935904708,0.2607449856733524,0.1452991452991453,0.09533898305084745,0.26124197002141325,0.22727272727272727,0.1906906906906907,0.26522593320235754,0.8954965357967667,0.7333333333333333,0.8581043185642176,0.9089316987740805,0.5103757711721817,0.49642346208869814,0.2540415704387991,0.260806916426513,0.9518072289156626,0.9546165884194053,0.9334451901565995,0.9426229508196722,0.9235457063711912,0.9552845528455285,0.9156626506024096,0.8883374689826302,0.3524277141298418,0.4058679706601467,0.4348063284233497,0.666191155492154,0.2490358126721763,0.15631691648822268,0.2179930795847751,0.13636363636363635,0.5056625141562854,0.5527426160337553,0.6650326797385621,0.8932038834951457,0.7253694581280788,0.7645161290322581,0.9553855959209687,0.9821958456973294,0.36334913112164297,0.32941176470588235,0.3216432865731463,0.328
Dine College,0.0196078431372549,0.015086206896551725,0.01875,0.011477761836441894,,,,,,,0.2550043516100957,0.189873417721519,,,,,,,0.006239364719228588,0.0057306590257879654,0.013675213675213675,0.032520325203252036,0.009992862241256246,0.019801980198019802,0.006756756756756757,0.003898635477582846,,,,,,,,,0.028313253012048192,0.14736842105263157,0.04082774049217002,0.036885245901639344,0.040997229916897505,0.04878048780487805,0.02530120481927711,0.05422993492407809,,,,,0.931129476584022,0.9229122055674518,0.016147635524798153,0.004149377593360996,,,0.48257080610021785,0.5533980582524272,,,0.019757807520713832,0.14935064935064934,,,,
